award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,non_federal_funding_amount,total_funding_amount,face_value_of_loan,original_subsidy_cost,total_subsidy_cost,action_date,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,recipient_duns,recipient_name,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_address_line_3,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,recipient_congressional_district,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,primary_place_of_performance_county_code,primary_place_of_performance_county_name,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,primary_place_of_performance_congressional_district,primary_place_of_performance_foreign_location,cfda_number,cfda_title,assistance_type_code,award_description,business_funds_indicator_code,business_types_code,action_type_code,record_type_code,fiscal_year_and_quarter_correction,last_modified_date
NNX11AI14A,2,,SAI EXEMPT,175000.00,0.00,175000.0,0.00,,0.00,2011-07-18,2011-07-18,2013-11-12,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,05,"IN DECEMBER 2001, KEPLER BECAME THE 10TH MISSION SELECTED FOR FLIGHT BY NASA'S DISCOVERY PROGRAM, AND THE FIRST SUCH ORIENTED TO ACHIEVE GOALS UNDER",NON,12,B,2,,2015-08-05 00:00:00
NNX09AE78A,3,,SAI EXEMPT,32000.00,0.00,32000.0,0.00,,0.00,2010-11-16,2010-11-16,2012-01-22,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940432172,14,,43.001,SCIENCE,05,DR. ALFONSO DAVILA/SETI INSTITUTE   PRIMARY PRODUCTIVITY IN EXTREME DRY ENVIRONMENTS ON EARTH AND ON MARS PART II  ICEBITE: AN AUGER AND SAMPLING SYS,NON,12,B,2,,2015-08-05 00:00:00
NNX15AV46A,4,,SAI EXEMPT,605247.00,0.00,605247.0,0.00,,0.00,2016-08-02,2016-08-02,2019-08-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,5203,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940435203,18,,43.001,SCIENCE,05,GOALS&OBJECTIVESRESEARCH AND ACTIVITIES THAT SYSTEMATICALLY EXAMINE AND ANALYZE CRITICAL QUESTIONS RELATED TO PLANETARY PROTECTION AND IMPLEMENTATIO,NON,12,B,2,,2016-09-02 00:00:00
NNX14AI28A,5,,SAI EXEMPT,107506.00,0.00,107506.0,0.00,,0.00,2016-09-15,2016-09-15,2017-05-01,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,"PLANETARY IN SITU COMPOSITIONAL (ELEMENTAL) ANALYSES ARE PRESENTLY LIMITED TO AREAS OF ~3 CM DIA. (THE APXS INSTRUMENT ON MSL), OR AS INDIVIDUAL HIGH",NON,12,B,2,,2016-10-20 00:00:00
NNX17AL60A,0,,SAI EXEMPT,83006.00,0.00,83006.0,0.00,,0.00,2017-06-14,2017-06-06,2021-06-05,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (8000),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,5203,18,,,,USA,UNITED STATES,CA49651,MOUNTAIN VIEW,013,CONTRA COSTA,CALIFORNIA,940435203,18,,43.001,AEROSPACE EDUCATION SERVICES PROGRAM,05,GROWTH AND REDISTRIBUTION FO CONDENSIBLE MATERIALS IN THE PROTOPLANETARY NEBULATHE EARLIEST STAGES OF PLANETARY FORMATION - GROWTH BY STICKING  AND PRIMARY ACCRETION OF 100KM PRIMITIVE BODIES - ARE POORLY UNDERSTOOD  AND YET PROFOUNDLY IMPORTANT BECAUSE THE PARTICLES MAKING UP PRIMITIVE (UNMELTED) PLANETESIMALS ACTUALLY WITNESSED THE EARLY PROTOPLANETARY NEBULA AND PROVIDE OUR ONLY  GROUND TRUTH  ABOUT ITS PROPERTIES. OUR RESEARCH IS SOMEWHAT UNUSUAL BECAUSE IT INTIMATELY COMBINES STATE OF THE ART GLOBAL MODELS OF GROWTH BY STICKING  AND RADIAL TRANSPORT  OF POROUS AGGREGATE PARTICLES (CONSTRAINED BY LIMITED EXPERIMENTS ON IDEAL MATERIALS) WITH PROBLEM-FOCUSSED STUDIES OF SOME OF THE MOST LONGSTANDING PUZZLES OF METEORITICS. THE PROCESSES OF PHYSICS AND THE PROPERTIES OF METEORITES SPEAK IN TWO DIFFERENT LANGUAGES  BUT WE NEED BOTH TO UNDERSTAND THE EARLIEST STAGES OF PLANET FORMATION. UNDERNEATH IT ALL  PLANET FORMATION IS GEOLOGY  IN THE SENSE THAT IT CAN BE RESISTANT TO CLEAN MATHEMATICAL SOLUTIONS. THE TECHNIQUES WE PROPOSE ARE NECESSARILY NUMERICAL  WITH PARAMETERS BASED ON PHYSICAL PROCESSES WHICH HAVE SOMETIMES BEEN STUDIED MORE RIGOROUSLY BY OTHERS. THE UNDERLYING PROCESSES CAN BE MESSY  AND WE INTRODUCE THEM ONLY WHEN PREVIOUS WORK HAS SHOWN THEM TO HAVE SIGNIFICANT IMPLICATIONS. WE BELIEVE THIS OVERALL PROGRAM REPRESENTS A SIGNIFICANT STEP FORWARD TOWARD REPLACING THE USUAL  COSMIC ABUNDANCE  MINIMUM MASS NEBULA  WITH A MORE REALISTIC INITIAL SETTING FOR PLANET FORMATION.WE PROPOSE FIVE BASIC TASKS  DENOTED BY THEIR SECTION NUMBERS: (6.1) IMPLEMENT A FEW KEY PHYSICAL PROCESSES INTO THE CODE  INCLUDING EXTERNAL MASS LOSS AND/OR GAIN FROM DISK WINDS OR INFALL; (6.2) STUDY VARIATIONS ON THE PROCESS OF POROUS/FRACTAL GROWTH AND DETERMINE THE IMPLICATIONS FOR THE PRIMARY FORMATION OF PLANETESIMALS; (6.3) STUDY THE TRANSPORT OF ANOMALOUS  HEAVY  OXYGEN ISOTOPES FROM THE OUTER NEBULA INTO PRIMITIVE CHONDRITES  COMPARING MODEL TIMESCALES WITH OBSERVED ONES; (6.4) TEST A NEW HYPOTHESIS FOR THE LONGSTANDING PROBLEM OF THE SYSTEMATIC DEPLETION OF THE MODERATELY VOLATILE ELEMENTS IN CHONDRITES AND PLANETS; (6.5) UNDERSTAND THE SUBSTANTIAL DEPLETION OF CHONDRITES (INCLUDING CARBONACEOUS CHONDRITES) IN CARBON RELATIVE TO COSMIC ABUNDANCE. THE WORK WILL PROVIDE REALISTIC INITIAL CONDITIONS FOR PRIMARY ACCRETION OF PLANETESIMALS AND PLANETS IN THE INNER AND OUTER SOLAR SYSTEM  AND A PROTOPLANETARY DISK CONTEXT FOR PRIMITIVE METEORITE PROPERTIES THAT IS NOW LACKING  INCLUDING A CONNECTION BETWEEN OBSERVED PROPERTIES AND NEBULA TIMESCALES. IN THE END  ON TIMESCALES FAR LONGER THAN THOSE OF THIS PROPOSAL  OUR GOAL MUST BE TO EXPLAIN ALL OF THIS GEOLOGY IN THE CONTEXT OF THE SAME NEBULA EVOLUTIONARY SCENARIO.,NON,12,A,2,,2017-07-05 00:00:00
NNX14AO40G,2,,SAI EXEMPT,143003.00,0.00,143003.0,0.00,,0.00,2016-04-11,2016-04-11,2019-07-24,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,04,THE CASSINI DATA SETS HAVE PROVIDED REMARKABLE NEW INSIGHTS ABOUT THE PROCESSES AT WORK AMONG THE RINGS AND SMALL MOONS OF SATURN. GUIDED BY THESE DI,NON,12,B,2,,2016-05-05 00:00:00
NNX07AD98A,1,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2008-03-04,2008-03-04,2013-11-30,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N. WHISMAN ROAD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,2172,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,05,"IN DECEMBER 2001, THE KEPLER MISSION BECAME THE 10TH SPACEPROBE SELECTED FOR FLIGHT BY NASA'S DISCOVERY PROGRAM, AND THE FIRST SUCH MISSION SET TO AC",NON,12,B,2,,2011-09-20 00:00:00
NNX12AC47A,14,,SAI EXEMPT,0.00,0.00,0.0,0.00,,,2014-10-21,2014-10-21,2015-12-26,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.002,AERONAUTICS,05,WE PROPOSE TO INVESTIGATE THE MOST PROMISING CURRENT BIOFUEL FEEDSTOCKS: MICROALGAE. MICROALGAE ARE TRADITIONAL GROWN IN SHALLOW CIRCULATING CHANNELS,NON,12,B,2,,2014-11-20 00:00:00
NNX10AH02A,9,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2012-03-13,2012-03-13,2013-03-22,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,05,THIS IS A TYPE II MMAMA PROPOSAL TO BUILD UPON AN EXISTING RESEARCH PROGRAM AT PAVILION LAKE FOCUSING ON UNDERWATER SCIENCE AND SAMPLING. THE PROJECT,NON,12,B,2,,2012-04-12 00:00:00
NNX09AH11A,5,,SAI EXEMPT,58322.00,0.00,58322.0,0.00,,0.00,2012-05-01,2012-05-01,2013-03-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,05,"WHILE THE MOON IS OFTEN CONSIDERED A STAGNANT &QUOT;DEAD&QUOT; BODY, IT ACTUALLY PERCOLATES WITH ACTIVITY. THE SURFACE INTERFACE IS IN CONSTANT INTER",NON,12,B,2,,2012-06-05 00:00:00
NNX11AB03G,2,,SAI EXEMPT,90220.00,0.00,90220.0,0.00,,0.00,2012-04-15,2012-04-15,2013-12-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,04,INTERSTELLAR DUST PLAYS A VITAL ROLE IN THE STAR FORMATION PROCESS AND THE EVENTUAL FORMATION OF PLANETARY SYSTEMS INCLUDING OUR OWN.  ICE MANTLES AR,NON,12,B,2,,2012-05-21 00:00:00
NNX09AV88G,12,,SAI EXEMPT,160000.00,0.00,160000.0,0.00,,0.00,2012-09-11,2012-09-11,2014-08-27,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,04,WE PROPOSE TO CONTINUE IN OUR ROLE AS THE RINGS NODE FOR THE PLANETARY DATA SYSTEM. OUR FUTURE PLANS BUILD UPON OUR LONG EXPERIENCE IN ADDRESSING THE,NON,12,B,2,,2012-10-05 00:00:00
NNX12AG96A,0,,SAI EXEMPT,131321.00,0.00,131321.0,0.00,,0.00,2012-04-12,2012-04-01,2015-03-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,05,"CALCULATION OF HIGH-RESOLUTION IR SPECTRA, INCLUDING LINE LISTS AND INTENSITIES, FOR ASTRONOMICALLY INTERESTING MOLECULES AND THEIR ISOTOPOLOGUES: NH",NON,12,A,2,,2015-08-05 00:00:00
NNX11AG11G,3,,SAI EXEMPT,76232.00,0.00,76232.0,0.00,,0.00,2012-03-05,2012-03-05,2014-03-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,04,OBSERVATIONS BY THE SPITZER SPACE TELESCOPE AND THE INFRARED SPACE OBSERVATORY SHOW THAT THE EMISSION BANDS FORMERLY REFERRED TO AS THE UNIDENTIFIED,NON,12,B,2,,2015-08-05 00:00:00
NNX12AM14G,2,,SAI EXEMPT,25000.00,0.00,25000.0,0.00,,0.00,2013-08-19,2013-08-19,2015-07-17,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,04,"OBJECTIVES: WE PROPOSE TO DEVELOP AND DEPLOY THE FIRST AUTOMATED SURVEY OF METEOROID ELEMENTAL COMPOSITIONS (MG' NA' FE' CA, -.), BY SIMULTANEOUSLY M",NON,12,B,2,,2014-04-04 00:00:00
NNX13AQ03G,0,,SAI EXEMPT,75000.00,0.00,75000.0,0.00,,0.00,2013-09-04,2013-08-16,2014-08-15,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,04,"HYPERVELOCITY IMPACT EVENTS, WHICH MOBILIZE AND REDISTRIBUTE REGOLITH ACROSS PLANETARY SURFACES, ARE ARGUABLY THE MOST PERVASIVE GEOLOGIC PROCESS ON",NON,12,A,2,,2016-06-06 00:00:00
NNX09AE80A,25,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2013-12-20,2013-12-20,2015-01-06,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,"BUILDING ON THE RESULTS OF OUR PREVIOUS WORK, OUR INVOLVEMENT IN PLANETARY MISSIONS, AND DATA FROM OUR RESEARCH IN TERRESTRIAL ANALOGS, OUR NEW PROPO",NON,12,B,2,,2014-04-04 00:00:00
NNX13AH77G,2,,SAI EXEMPT,143472.00,0.00,143472.0,0.00,,0.00,2014-06-09,2014-06-09,2016-04-04,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,04,PLUTO IS A DYNAMIC WORLD. IT CURRENTLY POSSESSES A SIGNIFICANT GLOBALLY-EXTANT ATMOSPHERE THAT SHARES ITS COMPOSITION WITH N2-RICH VOLATILE SURFACE I,NON,12,B,2,,2015-08-05 00:00:00
NNX14AJ80G,0,,SAI EXEMPT,150000.00,0.00,150000.0,0.00,,0.00,2014-06-23,2014-05-30,2017-05-29,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,04,THE GEMINI PLANET IMAGER (GPI) IS A NEXT-GENERATION CORONAGRAPH CONSTRUCTED FOR THE GEMINI OBSERVATORY. GPI WILL SEE FIRST LIGHT THIS FALL. IT WILL B,NON,12,A,2,,2015-08-05 00:00:00
NNX08AN96G,3,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2011-05-04,2011-05-04,2011-12-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,04,THIS IS A NEW PROPOSAL FOR TWO YEARS OF RESEARCH TO DEVELOP AN EXISTING THERMAL/RADIATIVE TRANSFER(RT)MODEL OF SATURN&#039;S RINGS. THE IMPROVED MODE,NON,12,B,2,,2012-05-04 00:00:00
80NSSC17M0081,0,,SAI EXEMPT,116962.00,,116962.00,,,0,2017-09-29,2017-10-01,2020-09-30,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49651,MOUNTAIN VIEW               ,085,SANTA CLARA,CA,CALIFORNIA,94043,5203,18,,,,USA,UNITED STATES,CA49651,MOUNTAIN VIEW               ,085,SANTA CLARA,CALIFORNIA,94043-5203,18,,43.001,SCIENCE,05,THIS WORK WOULD DEVELOP A NEW METHOD FOR THE DETERMINATION OF BIOBURDENS (AND THE DETECTION OF MICROORGANISMS AND LIFE) FOR PLANETARY PROTECTION PURPOSES.  IT WOULD ACCOMPLISH THIS BY THE DETECTION OF AN ORGANISM'S PROTEIN THOUGH LABELING THEM WITH A RADIOACTIVE LABEL  [125JI. THIS WOULD PROVIDE GREATER SENSITIVITY AND UNIVERSALITY WHILE PRESERVING A GOOD TURN-AROUND TIME FOR ANALYSIS. THIS METHOD WILL UTILIZE THE CURRENT NASA SAMPLING TECHNIQUES AND THUS COULD BE DIRECTLY COMPARED AGAINST EXISTING METHODS.  RADIOLABELING TECHNIQUES ARE INHERENTLY SENSITIVE AND [125JI BENEFITS FROM A 60 DAY HALF-LIFE  PROVIDING GREATER ACTIVITY AND SIGNAL PER UNIT NUMBER OF LABELS. ADDITIONAL SENSITIVITY CAN BE OBTAINED BY USE OF MULTIPHOTON DETECTION  SCREENING OUT BACKGROUND EVENTS AND DETECTING [125JI AT BELOW BACKGROUND LEVELS. THIS SHOULD ENABLE DETECTION TO LOWER LEVELS THAN PREVIOUSLY POSSIBLE  DOWN TO SINGLE CELL DETECTION. BY UTILIZING A UNIVERSAL BIOSIGNATURE (CELL PROTEINS)  THIS METHOD PROVIDES BROAD GENERALITY WITH REGARD TO THE RANGE OF ORGANISMS THAT CAN BE DETECTED AND ISN'T RESTRICTED TO ANY TYPE(S) OF ORGANISM  THE ABILITY OF THE ORGANISMS TO BE CULTURED  ETC. THIS WORK WOULD DEVELOP A QUICK AND SIMPLE METHOD FOR DETECTING THE PROTEIN FROM CELLS.,NON,M,A,2,,2017-10-18 15:28:35.251052
